ti_id	ti_d	ti_my	ti_y	ti_f	a1_	a1_name	a1_country	a1_knowngroup	a1_ethnic	a1_religion1	a1_religion2	a1_type1	a1_type2	a1_type3	a2_	a2_name	a2_country	a2_knowngroup	a2_ethnic	a2_religion1	a2_religion2	a2_type1	a2_type2	a2_type3	ac_isrootevent	ac_event	ac_eventbase	ac_eventroot	ac_quadclass	ac_goldsteinscale	ac_nummentions	ac_numsources	ac_numarticles	ac_avgtone	a1_geo_type	a1_geo_fullname	a1_geo_country	a1_geo_adm1	a1_geo_lat	a1_geo_long	a1_geo_featureid	a2_geo_type	a2_geo_fullname	a2_geo_country	a2_geo_adm1	a2_geo_lat	a2_geo_long	a2_geo_featureid	ac_geo_type	ac_geo_fullname	ac_geo_country	ac_geo_adm1	ac_geo_lat	ac_geo_long	ac_geo_featureid	da_dateadded	da_sourceurl
299175497	2014-05-29 00:00:00	201405	2014	2014.4082	CHNJUD	CHINA	CHN					JUD			CHN	CHINA	CHN								0	193	193	19	4	-10.0	4	1	4	1.3916500994	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140529	http://www.orlandosentinel.com/news/local/lake/os-landlord-murderer-sentencing-20140529,0,4046064.story?track=rss
299175501	2014-05-29 00:00:00	201405	2014	2014.4082	CHNLEG	CHINESE	CHN					LEG			CHN	CHINESE	CHN								1	36	36	3	1	4.0	3	1	3	2.00501253133	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.wantchinatimes.com/news-subclass-cnt.aspx?cid=1101&MainCatID=11&id=20140530000027
299175502	2014-05-29 00:00:00	201405	2014	2014.4082	CHNLEG	CHINA	CHN					LEG			CHN	CHINA	CHN								1	111	111	11	3	-2.0	2	1	2	2.30414746544	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140529	http://english.vietnamnet.vn/fms/government/103702/ben-cardin--china-provocation-is-dangerous.html/RK=0
299175506	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMED	CHINA	CHN					MED			CHN	CHINA	CHN								1	43	43	4	1	2.8	2	1	2	3.7037037037	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.mydigitalfc.com/news/engages-china-exudes-cordiality-669
299175516	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMIL	CHINA	CHN					MIL			CHN	CHINA	CHN								0	39	39	3	1	5.0	20	7	20	1.29212282134	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140529	http://uk.reuters.com/article/2014/05/30/uk-usa-asia-hagel-idUKKBN0EA06220140530?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
299175517	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMIL	CHINESE	CHN					MIL			CHN	CHINA	CHN								0	40	40	4	1	1.0	70	7	70	1.29212282134	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140529	http://uk.reuters.com/article/2014/05/30/uk-usa-asia-hagel-idUKKBN0EA06220140530?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
299175518	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMIL	CHINA	CHN					MIL			CHN	CHINESE	CHN								0	40	40	4	1	1.0	6	4	6	1.24435694424	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	Iraq	IZ	IZ	33.0	44.0	IZ	20140529	http://uk.reuters.com/article/2014/05/30/uk-usa-asia-hagel-idUKKBN0EA06220140530?feedType=RSS&feedName=worldNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FUKWorldNews+%28News+%2F+UK+%2F+World+News%29
299175519	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMIL	CHINA	CHN					MIL			CHN	CHINESE	CHN								0	40	40	4	1	1.0	4	4	4	1.36377163697	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	United States	US	US	38.0	-97.0	US	20140529	http://www.chicagotribune.com/news/sns-rt-us-usa-asia-hagel-20140529,0,6385705.story
299175520	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMIL	CHINA	CHN					MIL			CHN	CHINA	CHN								1	43	43	4	1	2.8	2	1	2	4.45859872611	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	4	Chengdu, Sichuan, China	CH	CH32	30.6667	104.067	-1900349	20140529	http://thediplomat.com/2014/05/pakistan-china-conclude-shaheen-iii-air-exercise/
299175521	2014-05-29 00:00:00	201405	2014	2014.4082	CHNMIL	CHINESE	CHN					MIL			CHN	CHINA	CHN								0	1721	172	17	4	-5.0	2	2	2	1.06886173801	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.radioaustralia.net.au/international/2014-05-29/china-wages-campaign-of-silence-ahead-of-tiananmen-square-anniversary/1319032
299175544	2014-05-29 00:00:00	201405	2014	2014.4082	CHNOPP	BEIJING	CHN					OPP			CHN	CHINA	CHN								1	80	80	8	2	5.0	4	1	4	2.08350219901	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.japantimes.co.jp/news/2014/05/29/world/social-issues-world/tiananmen-square-tank-man-anonymous-global-icon/
299175545	2014-05-29 00:00:00	201405	2014	2014.4082	CHNOPP	CHINA	CHN					OPP			CHN	CHINA	CHN								0	841	84	8	2	7.0	2	1	2	3.23493785204	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
299175546	2014-05-29 00:00:00	201405	2014	2014.4082	CHNOPP	CHINA	CHN					OPP			CHN	CHINA	CHN								0	112	112	11	3	-2.0	4	1	4	3.23493785204	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	South China Morning Post website, Hong Kong/BBC Monitoring/(c) BBC
299285383	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNGOV	CHINESE	CHN					GOV			0	43	43	4	1	2.8	7	1	7	3.66972477064	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.themalaymailonline.com/malaysia/article/grand-welcome-as-najib-holds-bilateral-meeting-with-chinese-premier
299285384	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNGOV	CHINA	CHN					GOV			0	43	43	4	1	2.8	1	1	1	3.66972477064	4	Qinzhou, Guangxi, China	CH	CH16	21.95	108.617	-1922657	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	5.9749	116.072	-2404760	4	Qinzhou, Guangxi, China	CH	CH16	21.95	108.617	-1922657	20140529	http://www.themalaymailonline.com/malaysia/article/grand-welcome-as-najib-holds-bilateral-meeting-with-chinese-premier
299285385	2014-05-30 00:00:00	201405	2014	2014.411	CHNGOV	CHINESE	CHN					GOV			CHN	CHINA	CHN								0	42	42	4	1	1.9	7	1	7	3.66972477064	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.themalaymailonline.com/malaysia/article/grand-welcome-as-najib-holds-bilateral-meeting-with-chinese-premier
299285386	2014-05-30 00:00:00	201405	2014	2014.411	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								0	42	42	4	1	1.9	1	1	1	3.66972477064	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	5.9749	116.072	-2404760	4	Qinzhou, Guangxi, China	CH	CH16	21.95	108.617	-1922657	4	Qinzhou, Guangxi, China	CH	CH16	21.95	108.617	-1922657	20140529	http://www.themalaymailonline.com/malaysia/article/grand-welcome-as-najib-holds-bilateral-meeting-with-chinese-premier
299285387	2014-05-30 00:00:00	201405	2014	2014.411	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	100	100	10	3	-5.0	1	1	1	3.66972477064	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140529	http://www.themalaymailonline.com/malaysia/article/grand-welcome-as-najib-holds-bilateral-meeting-with-chinese-premier
299285388	2014-05-30 00:00:00	201405	2014	2014.411	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								0	100	100	10	3	-5.0	1	1	1	3.66972477064	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	5.9749	116.072	-2404760	4	Kota Kinabalu, Sabah, Malaysia	MY	MY16	5.9749	116.072	-2404760	20140529	http://www.themalaymailonline.com/malaysia/article/grand-welcome-as-najib-holds-bilateral-meeting-with-chinese-premier
299285836	2013-05-30 00:00:00	201305	2013	2013.411	CHN	CHINESE	CHN								CHNGOV	XI JINPING	CHN					GOV			0	20	20	2	1	3.0	8	1	8	5.32915360502	4	Yiwu, Zhejiang, China	CH	CH02	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	30.14	119.397	11019036	20140530	http://usa.chinadaily.com.cn/world/2014-05/30/content_17553784.htm
299285847	2013-05-30 00:00:00	201305	2013	2013.411	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	13	13	1	1	0.4	2	1	2	1.83823529412	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20140530	http://www.chinadaily.com.cn/business/tech/2014-05/30/content_17553986.htm
299285848	2013-05-30 00:00:00	201305	2013	2013.411	CHNGOV	CHINESE	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			0	20	20	2	1	3.0	12	1	12	5.32915360502	4	Yiwu, Zhejiang, China	CH	CH02	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	30.14	119.397	11019036	4	Yiwu, Zhejiang, China	CH	CH02	30.14	119.397	11019036	20140530	http://usa.chinadaily.com.cn/world/2014-05/30/content_17553784.htm
299286901	2014-04-30 00:00:00	201404	2014	2014.3288	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	42	42	4	1	1.9	2	2	2	1.87668909206	4	Arunachal, Assam, India	IN	IN03	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	24.8667	92.7667	-2089162	1	Northern Mariana Islands	CQ	CQ	19.4355	144.888	CQ	20140530	http://www.business-standard.com/article/pti-stories/infrastructure-along-china-border-needs-to-be-improved-rijiju-114053001823_1.html
299286902	2014-04-30 00:00:00	201404	2014	2014.3288	CHN	CHINESE	CHN								CHNGOV	CHINA	CHN					GOV			1	42	42	4	1	1.9	4	3	4	1.51973989487	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://indianexpress.com/article/india/india-others/need-to-boost-troops-along-china-border-says-rijiju/
299286909	2014-04-30 00:00:00	201404	2014	2014.3288	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	43	43	4	1	2.8	2	2	2	1.87668909206	4	Arunachal, Assam, India	IN	IN03	24.8667	92.7667	-2089162	4	Arunachal, Assam, India	IN	IN03	24.8667	92.7667	-2089162	1	Northern Mariana Islands	CQ	CQ	19.4355	144.888	CQ	20140530	http://www.business-standard.com/article/pti-stories/infrastructure-along-china-border-needs-to-be-improved-rijiju-114053001823_1.html
299286910	2014-04-30 00:00:00	201404	2014	2014.3288	CHNGOV	CHINA	CHN					GOV			CHN	CHINESE	CHN								1	43	43	4	1	2.8	4	3	4	1.51973989487	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://indianexpress.com/article/india/india-others/need-to-boost-troops-along-china-border-says-rijiju/
299287731	2014-05-23 00:00:00	201405	2014	2014.3918	CHNGOV	CHINESE	CHN					GOV			CHN	XINJIANG	CHN								0	170	170	17	4	-7.0	60	3	60	1.14388939871	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	20140530	http://www.npr.org/blogs/parallels/2014/05/30/317274812/terror-attacks-in-china-take-an-alarming-turn
299287732	2014-05-23 00:00:00	201405	2014	2014.3918	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	170	170	17	4	-7.0	6	1	6	2.6101141925	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	20140530	http://www.washingtonpost.com/blogs/dr-gridlock/wp/2014/05/30/not-far-from-panda-house-a-bid-to-rename-chinese-embassy-street-for-dissident/
299287733	2014-05-23 00:00:00	201405	2014	2014.3918	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	170	170	17	4	-7.0	2	1	2	2.6101141925	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	2	Virginia, United States	US	USVA	37.768	-78.2057	VA	20140530	http://www.washingtonpost.com/blogs/dr-gridlock/wp/2014/05/30/not-far-from-panda-house-a-bid-to-rename-chinese-embassy-street-for-dissident/
299287734	2014-05-23 00:00:00	201405	2014	2014.3918	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			1	40	40	4	1	1.0	20	1	10	1.90476190476	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	20140530	http://freebeacon.com/national-security/tiananmen-square-witnesses-push-for-human-rights-democratic-reforms-in-china/
299287735	2014-05-23 00:00:00	201405	2014	2014.3918	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			1	173	173	17	4	-5.0	10	1	10	1.90476190476	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	39.9044	116.391	9244097	20140530	http://freebeacon.com/national-security/tiananmen-square-witnesses-push-for-human-rights-democratic-reforms-in-china/
299289192	2014-05-29 00:00:00	201405	2014	2014.4082	CHN	CHINA	CHN								CHNGOVMED	CHINA	CHN					GOV	MED		0	42	42	4	1	1.9	2	1	2	2.87610619469	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.chinapost.com.tw/taiwan/national/national-news/2014/05/31/409033/Highway-traffic.htm/RK=0
299289210	2014-05-29 00:00:00	201405	2014	2014.4082	CHNEDU	CHINA	CHN					EDU			CHN	CHINESE	CHN								1	13	13	1	1	0.4	2	1	2	2.48756218905	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.therakyatpost.com/news/2014/05/30/anti-chinese-remarks-cause-chinese-lean-towards-dap-teluk-intan/
299289214	2014-05-29 00:00:00	201405	2014	2014.4082	CHNGOVMED	CHINA	CHN					GOV	MED		CHN	CHINA	CHN								0	43	43	4	1	2.8	2	1	2	2.87610619469	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.chinapost.com.tw/taiwan/national/national-news/2014/05/31/409033/Highway-traffic.htm/RK=0
299314936	2014-05-30 00:00:00	201405	2014	2014.411	CHN	BEIJING	CHN								CHNBUS	CHINA	CHN					BUS			1	13	13	1	1	0.4	6	1	6	2.05128205128	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140530	http://www.mysinchew.com/node/98666?tid=4
299314937	2014-05-30 00:00:00	201405	2014	2014.411	CHN	BEIJING	CHN								CHNBUS	CHINA	CHN					BUS			1	13	13	1	1	0.4	4	1	4	2.05128205128	1	Malaysia	MY	MY	2.5	112.5	MY	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140530	http://www.mysinchew.com/node/98666?tid=4
299314938	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	36	36	3	1	4.0	6	1	6	1.57170923379	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	20140530	http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20140530000023&cid=1102
299314939	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	36	36	3	1	4.0	1	1	1	1.57170923379	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	4	Shanghai, Shanghai, China	CH	CH23	31.2222	121.458	-1924465	1	Hong Kong	HK	HK	22.25	114.167	HK	20140530	http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20140530000023&cid=1102
299314940	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	36	36	3	1	4.0	1	1	1	1.57170923379	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	20140530	http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20140530000023&cid=1102
299314941	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	HUIZHOU	CHN					BUS			1	40	40	4	1	1.0	4	1	4	0.865051903114	5	Guangxi, Guangxi, China	CH	CH16	24.0	109.0	-1907151	5	Guangxi, Guangxi, China	CH	CH16	24.0	109.0	-1907151	5	Guangxi, Guangxi, China	CH	CH16	24.0	109.0	-1907151	20140530	http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20140530000064&cid=1103&c=i8M74izUi0u4yeWIMeMbEG1Mili7OwuSeRK5pVPE-Sc&mkt=en-us
299314942	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINA	CHN					BUS			1	42	42	4	1	1.9	8	1	8	1.57170923379	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	30.5833	114.267	-1930776	20140530	http://www.wantchinatimes.com/news-subclass-cnt.aspx?id=20140530000023&cid=1102
299314943	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINESE	CHN					BUS			1	43	43	4	1	2.8	16	2	16	0.54347826087	4	Liangcai, Fujian, China	CH	CH07	24.5656	117.874	9162796	4	Liangcai, Fujian, China	CH	CH07	24.5656	117.874	9162796	4	Liangcai, Fujian, China	CH	CH07	24.5656	117.874	9162796	20140530	http://kticradio.com/news/world/index.php?more=34845932
299314944	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINESE	CHN					BUS			1	43	43	4	1	2.8	10	1	10	1.27551020408	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://en.trend.az/regions/iran/2280085.html
299314945	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNBUS	CHINESE	CHN					BUS			1	50	50	5	1	3.5	10	1	10	1.27551020408	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://en.trend.az/regions/iran/2280085.html
299314946	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNBUS	CHINA	CHN					BUS			1	57	57	5	1	8.0	4	1	4	1.7793594306	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.newspakistan.pk/2014/05/31/nandipur-power-plant-starts-producing-95mw/
299314947	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNBUS	CHINA	CHN					BUS			0	90	90	9	2	-2.0	1	1	1	3.56347438753	5	Camarines Sur, Camarines Sur, Philippines	RP	RP16	13.6667	123.333	-2419535	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.catanduanestribune.com/article/3R9W
299314948	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNBUS	CHINA	CHN					BUS			0	90	90	9	2	-2.0	1	1	1	3.56347438753	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.catanduanestribune.com/article/3R9W
299314949	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNBUS	CHINA	CHN					BUS			0	111	111	11	3	-2.0	4	1	4	2.58397932817	4	Tujuan, Guangdong, China	CH	CH30	22.6047	113.006	-1904710	4	Tujuan, Guangdong, China	CH	CH30	22.6047	113.006	-1904710	4	Tujuan, Guangdong, China	CH	CH30	22.6047	113.006	-1904710	20140530	http://paultan.org/2014/05/30/proton-geely-china/
299314950	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNCHR	WENZHOU	CHN			CHR					0	1712	171	17	4	-9.2	8	1	8	5.47337278107	5	Zhejiang, Zhejiang, China	CH	CH02	29.0	120.0	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	29.0	120.0	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	29.0	120.0	-1938694	20140530	http://www.christianitytoday.com/gleanings/2014/may/china-lifts-high-cross-right-off-dozens-churches-zhejiang.html?paging=off&c=Fxl7Ob4qxLD6RpMbvxP9jxKccezXqTO_2sx0WyGyDII&mkt=en-us
299314951	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNCOP	CHINESE	CHN					COP			1	190	190	19	4	-10.0	3	1	3	0.76726342711	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140530	http://finance.townhall.com/columnists/nightwatch/2014/05/30/the-pakistan-taliban-breaks-into-civil-war-n1845190
299314952	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNCVL	CHINA	CHN					CVL			1	20	20	2	1	3.0	2	1	2	8.36653386454	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	27.7481	116.274	11065838	20140530	Xinhua news agency, Beijing/BBC Monitoring/(c) BBC
299314953	2014-05-30 00:00:00	201405	2014	2014.411	CHN	BEIJING	CHN								CHNCVL	CHINESE	CHN					CVL			1	42	42	4	1	1.9	15	2	15	2.42908970506	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140530	http://www.mysinchew.com/node/98664?tid=4
299314954	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNCVL	CHINA	CHN					CVL			1	43	43	4	1	2.8	2	1	1	3.74531835206	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	3.16667	101.7	-2403010	20140530	http://www.globalpost.com/dispatch/news/xinhua-news-agency/140530/2nd-ld-chinese-tourist-abducted-malaysia-freed-return-china-
299314955	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINA	CHN								CHNCVL	CHINESE	CHN					CVL			1	43	43	4	1	2.8	4	1	2	3.74531835206	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	1	China	CH	CH	35.0	105.0	CH	20140530	http://www.globalpost.com/dispatch/news/xinhua-news-agency/140530/2nd-ld-chinese-tourist-abducted-malaysia-freed-return-china-
299314956	2014-05-30 00:00:00	201405	2014	2014.411	CHN	CHINESE	CHN								CHNCVL	CHINA	CHN					CVL			0	172	172	17	4	-5.0	6	2	6	1.67659135904	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	4	Tiananmen, Beijing, China	CH	CH22	39.9072	116.391	-1928471	20140530	http://www.bangkokpost.com/news/asia/412801/tiananmen-leader-us-didn-t-care-about-crackdown
299314957	2014-05-30 00:00:00	201405	2014	2014.411	CHN	BEIJING	CHN								CHNEDU	CHINESE	CHN					EDU			0	51	51	5	1	3.4	2	1	2	4.06976744186	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	39.9289	116.388	-1898541	20140530	http://www.themoscowtimes.com/article/501173.html
